current_date,opening_balance,closing_balance,monthly_realized_pnl,monthly_unrealized_pnl,ticker,status,shares_qty,bought_price,bought_date,current_price,current_value,unrealized_pnl,unrealized_pnl_pct,realized_pnl,realized_pnl_pct,cash_balance,total_portfolio_value,bought_value,tag
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,DEEPAKFERT.NS,Held,326,878.8499756,9/30/2022,965.9500122,314899.704,28394.61194,9.91068317,,,5411.514532,6689017.392,286505.092,Nifty SmallCap 250
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,MAZDOCK.NS,Held,1161,246.7250061,9/30/2022,318.1749878,369401.1608,82953.42874,28.95935958,,,5411.514532,6689017.392,286447.7321,Nifty Next 50
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,FLUOROCHEM.NS,Held,81,3790.949951,10/31/2022,3790.949951,307066.946,0,0,,,5411.514532,6689017.392,307066.946,Nifty Midcap 150
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,DLINKINDIA.NS,Held,1132,272.2999878,10/31/2022,272.2999878,308243.5862,0,0,,,5411.514532,6689017.392,308243.5862,Other 500 Stocks
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,INDHOTEL.NS,Held,924,333.7999878,10/31/2022,333.7999878,308431.1887,0,0,,,5411.514532,6689017.392,308431.1887,Nifty Next 50
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,CUMMINSIND.NS,Held,228,1347.900024,10/31/2022,1347.900024,307321.2056,0,0,,,5411.514532,6689017.392,307321.2056,Nifty Next 50
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,COCHINSHIP.NS,Held,1145,269.2749939,10/31/2022,269.2749939,308319.868,0,0,,,5411.514532,6689017.392,308319.868,Nifty Midcap 150
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,ATGL.NS,Held,85,3602.850098,10/31/2022,3602.850098,306242.2583,0,0,,,5411.514532,6689017.392,306242.2583,Nifty Midcap 150
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,SOUTHBANK.NS,Held,22517,13.69999981,10/31/2022,13.69999981,308482.8957,0,0,,,5411.514532,6689017.392,308482.8957,Nifty SmallCap 250
10/31/2022,35255004.77,36459327.21,235701.4668,968620.9707,KALYANKJIL.NS,Held,3009,102.5,10/31/2022,102.5,308422.5,0,0,,,5411.514532,6689017.392,308422.5,Nifty Midcap 150
11/30/2022,,,,,FLUOROCHEM.NS,Sold,81,3790.949951,10/31/2022,3499.5,283459.5,0,,-23607.44604,-7.688045343,,,,Nifty Midcap 150
11/30/2022,,,,,INDHOTEL.NS,Sold,924,333.7999878,10/31/2022,321.6499939,297204.5944,0,,-11226.59436,-3.639902439,,,,Nifty Next 50
11/30/2022,,,,,CUMMINSIND.NS,Sold,228,1347.900024,10/31/2022,1413.5,322278,0,,14956.79443,4.866827984,,,,Nifty Next 50
11/30/2022,,,,,ATGL.NS,Sold,85,3602.850098,10/31/2022,3632.75,308783.75,0,,2541.491699,0.82989582,,,,Nifty Midcap 150
11/30/2022,,,,,TVSMOTOR.NS,Sold,304,841.9500122,6/30/2022,1048.150024,318637.6074,0,,62684.80371,24.49076658,,,,Nifty 50
11/30/2022,,,,,ABB.NS,Sold,88,3262.75,8/31/2022,3000.699951,264061.5957,0,,-23060.4043,-8.031569959,,,,Nifty Next 50
11/30/2022,,,,,M&M.NS,Sold,234,1093.150024,6/30/2022,1305.599976,305510.3943,0,,49713.28857,19.4346564,,,,Nifty 50
11/30/2022,,,,,KALYANKJIL.NS,Sold,3009,102.5,10/31/2022,105.9000015,318653.1046,0,,10230.60459,3.317074659,,,,Nifty Midcap 150
11/30/2022,,,,,DEEPAKFERT.NS,Sold,326,878.8499756,9/30/2022,804.4000244,262234.408,0,,-24270.68408,-8.471292398,,,,Nifty SmallCap 250
11/30/2022,,,,,DLINKINDIA.NS,Sold,1132,272.2999878,10/31/2022,273.25,309319,0,,1075.413818,0.34888441,,,,Other 500 Stocks
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,BLS.NS,Held,3116,90.41249847,4/30/2022,186.5,581134,299408.6548,106.2767904,,,1673.123838,7050636.886,281725.3452,Nifty SmallCap 250
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,HAL.NS,Held,276,919.1500244,5/31/2022,1377.025024,380058.9067,126373.5,49.81504519,,,1673.123838,7050636.886,253685.4067,Nifty 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,VBL.NS,Held,1620,158.1100006,6/30/2022,249.9499969,404918.9951,148780.7941,58.08614002,,,1673.123838,7050636.886,256138.201,Nifty 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,ITC.NS,Held,936,273.5,6/30/2022,340,318240,62244,24.31444241,,,1673.123838,7050636.886,255996,Nifty 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,ADANIENT.NS,Held,101,2569.199951,7/31/2022,3917.899902,395707.8901,136218.6951,52.49493916,,,1673.123838,7050636.886,259489.1951,Nifty 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,FCL.NS,Held,1042,275.5499878,8/31/2022,320.7000122,334169.4127,47046.32544,16.38542058,,,1673.123838,7050636.886,287123.0873,Nifty Micro 250
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,KARURVYSYA.NS,Held,4218,67.91666412,9/30/2022,83.45833588,352027.2607,65554.77145,22.88344393,,,1673.123838,7050636.886,286472.4893,Nifty SmallCap 250
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,MAZDOCK.NS,Held,1161,246.7250061,9/30/2022,454.375,527529.375,241081.6429,84.16252458,,,1673.123838,7050636.886,286447.7321,Nifty Next 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,COCHINSHIP.NS,Held,1145,269.2749939,10/31/2022,333.5249939,381886.118,73566.25,23.86036634,,,1673.123838,7050636.886,308319.868,Nifty Midcap 150
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,SOUTHBANK.NS,Held,22517,13.69999981,10/31/2022,16.85000038,379411.4586,70928.56288,22.99270523,,,1673.123838,7050636.886,308482.8957,Nifty SmallCap 250
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,KTKBANK.NS,Held,2076,144.25,11/30/2022,144.25,299463,0,0,,,1673.123838,7050636.886,299463,Nifty SmallCap 250
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,GESHIP.NS,Held,451,663.6500244,11/30/2022,663.6500244,299306.161,0,0,,,1673.123838,7050636.886,299306.161,Nifty SmallCap 250
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,WSTCSTPAPR.NS,Held,494,605.25,11/30/2022,605.25,298993.5,0,0,,,1673.123838,7050636.886,298993.5,Nifty Micro 250
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,BANKBARODA.NS,Held,1801,166.25,11/30/2022,166.25,299416.25,0,0,,,1673.123838,7050636.886,299416.25,Nifty Next 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,RVNL.NS,Held,4042,74.09999847,11/30/2022,74.09999847,299512.1938,0,0,,,1673.123838,7050636.886,299512.1938,Nifty Midcap 150
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,CGPOWER.NS,Held,1071,279.6000061,11/30/2022,279.6000061,299451.6065,0,0,,,1673.123838,7050636.886,299451.6065,Nifty Next 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,UNIONBANK.NS,Held,3668,81.65000153,11/30/2022,81.65000153,299492.2056,0,0,,,1673.123838,7050636.886,299492.2056,Nifty Next 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,KIRLOSENG.NS,Held,902,331.7999878,11/30/2022,331.7999878,299283.589,0,0,,,1673.123838,7050636.886,299283.589,Nifty SmallCap 250
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,IRFC.NS,Held,9132,32.79999924,11/30/2022,32.79999924,299529.593,0,0,,,1673.123838,7050636.886,299529.593,Nifty 50
11/30/2022,36459327.21,37789567.67,59037.26804,1271203.197,ELECON.NS,Held,1305,229.4499969,11/30/2022,229.4499969,299432.246,0,0,,,1673.123838,7050636.886,299432.246,Nifty SmallCap 250
12/31/2022,,,,,COCHINSHIP.NS,Sold,1145,269.2749939,10/31/2022,267.125,305858.125,0,,-2461.743011,-0.798438008,,,,Nifty Midcap 150
12/31/2022,,,,,ITC.NS,Sold,936,273.5,6/30/2022,331.5499878,310330.7886,0,,54334.78857,21.22485843,,,,Nifty 50
12/31/2022,,,,,CGPOWER.NS,Sold,1071,279.6000061,11/30/2022,270.2999878,289491.2869,0,,-9960.319611,-3.326186734,,,,Nifty Next 50
12/31/2022,,,,,IRFC.NS,Sold,9132,32.79999924,11/30/2022,32.54999924,297246.593,0,,-2283,-0.76219514,,,,Nifty 50
12/31/2022,,,,,ELECON.NS,Sold,1305,229.4499969,11/30/2022,182.3000031,237901.504,0,,-61530.74203,-20.54913686,,,,Nifty SmallCap 250
12/31/2022,,,,,WSTCSTPAPR.NS,Sold,494,605.25,11/30/2022,523.5999756,258658.3879,0,,-40335.11206,-13.4902973,,,,Nifty Micro 250
12/31/2022,,,,,FCL.NS,Sold,1042,275.5499878,8/31/2022,252.6499939,263261.2936,0,,-23861.79364,-8.310649578,,,,Nifty Micro 250
12/31/2022,,,,,KIRLOSENG.NS,Sold,902,331.7999878,11/30/2022,322.6000061,290985.2055,0,,-8298.383484,-2.772749255,,,,Nifty SmallCap 250
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,BLS.NS,Held,3116,90.41249847,4/30/2022,165.3000031,515074.8095,233349.4643,82.82870824,,,1817.75482,6743468.814,281725.3452,Nifty SmallCap 250
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,HAL.NS,Held,276,919.1500244,5/31/2022,1265.625,349312.5,95627.09326,37.69514947,,,1817.75482,6743468.814,253685.4067,Nifty 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,VBL.NS,Held,1620,158.1100006,6/30/2022,264.5100098,428506.2158,172368.0148,67.29492679,,,1817.75482,6743468.814,256138.201,Nifty 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,ADANIENT.NS,Held,101,2569.199951,7/31/2022,3858.350098,389693.3599,130204.1648,50.17710458,,,1817.75482,6743468.814,259489.1951,Nifty 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,KARURVYSYA.NS,Held,4218,67.91666412,9/30/2022,94.375,398073.75,111601.2607,38.95706042,,,1817.75482,6743468.814,286472.4893,Nifty SmallCap 250
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,MAZDOCK.NS,Held,1161,246.7250061,9/30/2022,396.5750122,460423.5892,173975.8571,60.73563781,,,1817.75482,6743468.814,286447.7321,Nifty Next 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,SOUTHBANK.NS,Held,22517,13.69999981,10/31/2022,18.79999924,423319.5828,114836.6871,37.22627371,,,1817.75482,6743468.814,308482.8957,Nifty SmallCap 250
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,KTKBANK.NS,Held,2076,144.25,11/30/2022,152.1499939,315863.3873,16400.38733,5.476598888,,,1817.75482,6743468.814,299463,Nifty SmallCap 250
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,GESHIP.NS,Held,451,663.6500244,11/30/2022,670.9000244,302575.911,3269.75,1.092443266,,,1817.75482,6743468.814,299306.161,Nifty SmallCap 250
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,BANKBARODA.NS,Held,1801,166.25,11/30/2022,185.6999969,334445.6945,35029.4445,11.69924628,,,1817.75482,6743468.814,299416.25,Nifty Next 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,RVNL.NS,Held,4042,74.09999847,11/30/2022,68.25,275866.5,-23645.69383,-7.894734945,,,1817.75482,6743468.814,299512.1938,Nifty Midcap 150
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,UNIONBANK.NS,Held,3668,81.65000153,11/30/2022,80.40000153,294907.2056,-4585,-1.53092465,,,1817.75482,6743468.814,299492.2056,Nifty Next 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,BANKINDIA.NS,Held,3194,88.25,12/31/2022,88.25,281870.5,0,0,,,1817.75482,6743468.814,281870.5,Nifty Midcap 150
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,CANBK.NS,Held,4229,66.66000366,12/31/2022,66.66000366,281905.1555,0,0,,,1817.75482,6743468.814,281905.1555,Nifty Next 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,SOLARINDS.NS,Held,64,4384.549805,12/31/2022,4384.549805,280611.1875,0,0,,,1817.75482,6743468.814,280611.1875,Nifty Next 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,UGARSUGAR.NS,Held,2743,102.75,12/31/2022,102.75,281843.25,0,0,,,1817.75482,6743468.814,281843.25,Other 500 Stocks
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,FACT.NS,Held,755,373.3500061,12/31/2022,373.3500061,281879.2546,0,0,,,1817.75482,6743468.814,281879.2546,Nifty Midcap 150
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,PSB.NS,Held,8353,33.75,12/31/2022,33.75,281913.75,0,0,,,1817.75482,6743468.814,281913.75,Nifty SmallCap 250
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,INDIANB.NS,Held,987,285.3500061,12/31/2022,285.3500061,281640.456,0,0,,,1817.75482,6743468.814,281640.456,Nifty Next 50
12/31/2022,37789567.67,38753602.8,-94396.30527,1058431.43,UCOBANK.NS,Held,8950,31.5,12/31/2022,31.5,281925,0,0,,,1817.75482,6743468.814,281925,Nifty Midcap 150
1/31/2023,,,,,CANBK.NS,Sold,4229,66.66000366,12/31/2022,60.79000092,257080.9139,0,,-24824.24162,-8.805884225,,,,Nifty Next 50
1/31/2023,,,,,BANKBARODA.NS,Sold,1801,166.25,11/30/2022,167.8500061,302297.861,0,,2881.610992,0.962409686,,,,Nifty Next 50
1/31/2023,,,,,VBL.NS,Sold,1620,158.1100006,6/30/2022,229.25,371385,0,,115246.799,44.99399097,,,,Nifty 50
1/31/2023,,,,,KTKBANK.NS,Sold,2076,144.25,11/30/2022,142.8999939,296660.3873,0,,-2802.612671,-0.935879448,,,,Nifty SmallCap 250
1/31/2023,,,,,GESHIP.NS,Sold,451,663.6500244,11/30/2022,641.5499878,289339.0445,0,,-9967.116516,-3.330073956,,,,Nifty SmallCap 250
1/31/2023,,,,,ADANIENT.NS,Sold,101,2569.199951,7/31/2022,2973.899902,300363.8901,0,,40874.69507,15.75198345,,,,Nifty 50
1/31/2023,,,,,UGARSUGAR.NS,Sold,2743,102.75,12/31/2022,97.34999847,267031.0458,0,,-14812.20419,-5.255475938,,,,Other 500 Stocks
1/31/2023,,,,,PSB.NS,Sold,8353,33.75,12/31/2022,29.45000076,245995.8564,0,,-35917.89363,-12.74073848,,,,Nifty SmallCap 250
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,BLS.NS,Held,3116,90.41249847,4/30/2022,183.0500031,570383.8095,288658.4643,102.4609497,,,1927.896101,6403913.451,281725.3452,Nifty SmallCap 250
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,HAL.NS,Held,276,919.1500244,5/31/2022,1276.425049,352293.3135,98607.90674,38.87015339,,,1927.896101,6403913.451,253685.4067,Nifty 50
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,KARURVYSYA.NS,Held,4218,67.91666412,9/30/2022,89.33333588,376808.0107,90335.52145,31.533751,,,1927.896101,6403913.451,286472.4893,Nifty SmallCap 250
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,MAZDOCK.NS,Held,1161,246.7250061,9/30/2022,396.625,460481.625,174033.8929,60.75589834,,,1927.896101,6403913.451,286447.7321,Nifty Next 50
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,SOUTHBANK.NS,Held,22517,13.69999981,10/31/2022,18,405306,96823.10429,31.38686314,,,1927.896101,6403913.451,308482.8957,Nifty SmallCap 250
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,RVNL.NS,Held,4042,74.09999847,11/30/2022,76.09999847,307596.1938,8084,2.699055386,,,1927.896101,6403913.451,299512.1938,Nifty Midcap 150
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,UNIONBANK.NS,Held,3668,81.65000153,11/30/2022,78.5,287938,-11554.2056,-3.857931987,,,1927.896101,6403913.451,299492.2056,Nifty Next 50
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,BANKINDIA.NS,Held,3194,88.25,12/31/2022,82.69999695,264143.7903,-17726.70975,-6.288955299,,,1927.896101,6403913.451,281870.5,Nifty Midcap 150
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,SOLARINDS.NS,Held,64,4384.549805,12/31/2022,4002.300049,256147.2031,-24463.98438,-8.718107283,,,1927.896101,6403913.451,280611.1875,Nifty Next 50
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,FACT.NS,Held,755,373.3500061,12/31/2022,297.6000061,224688.0046,-57191.25,-20.28927247,,,1927.896101,6403913.451,281879.2546,Nifty Midcap 150
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,INDIANB.NS,Held,987,285.3500061,12/31/2022,304.75,300788.25,19147.79398,6.798666018,,,1927.896101,6403913.451,281640.456,Nifty Next 50
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,UCOBANK.NS,Held,8950,31.5,12/31/2022,29.64999962,265367.4966,-16557.50341,-5.873017084,,,1927.896101,6403913.451,281925,Nifty Midcap 150
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,GRAVITA.NS,Held,562,518.6500244,1/31/2023,518.6500244,291481.3137,0,0,,,1927.896101,6403913.451,291481.3137,Nifty SmallCap 250
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,CIEINDIA.NS,Held,738,394.75,1/31/2023,394.75,291325.5,0,0,,,1927.896101,6403913.451,291325.5,Nifty SmallCap 250
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,JINDALSTEL.NS,Held,499,583.5499878,1/31/2023,583.5499878,291191.4439,0,0,,,1927.896101,6403913.451,291191.4439,Nifty Next 50
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,GODFRYPHLP.NS,Held,151,1923.199951,1/31/2023,1923.199951,290403.1926,0,0,,,1927.896101,6403913.451,290403.1926,Nifty Midcap 150
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,CGPOWER.NS,Held,963,302.4500122,1/31/2023,302.4500122,291259.3618,0,0,,,1927.896101,6403913.451,291259.3618,Nifty Next 50
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,IRFC.NS,Held,8819,33.04999924,1/31/2023,33.04999924,291467.9433,0,0,,,1927.896101,6403913.451,291467.9433,Nifty 50
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,KALYANKJIL.NS,Held,2471,117.9499969,1/31/2023,117.9499969,291454.4425,0,0,,,1927.896101,6403913.451,291454.4425,Nifty Midcap 150
1/31/2023,38753602.8,39472478.87,70679.03646,648197.0305,RICOAUTO.NS,Held,3273,89.05000305,1/31/2023,89.05000305,291460.66,0,0,,,1927.896101,6403913.451,291460.66,Other 500 Stocks
2/28/2023,,,,,JINDALSTEL.NS,Sold,499,583.5499878,1/31/2023,549.2000122,274050.8061,0,,-17140.63782,-5.886380996,,,,Nifty Next 50
2/28/2023,,,,,BANKINDIA.NS,Sold,3194,88.25,12/31/2022,70.84999847,226294.8951,0,,-55575.60487,-19.71671561,,,,Nifty Midcap 150
2/28/2023,,,,,GRAVITA.NS,Sold,562,518.6500244,1/31/2023,457.2000122,256946.4069,0,,-34534.90686,-11.84806889,,,,Nifty SmallCap 250
2/28/2023,,,,,BLS.NS,Sold,3116,90.41249847,4/30/2022,155.4499969,484382.1905,0,,202656.8452,71.93419004,,,,Nifty SmallCap 250
2/28/2023,,,,,HAL.NS,Sold,276,919.1500244,5/31/2022,1287.150024,355253.4067,0,,101568,40.03698963,,,,Nifty 50
2/28/2023,,,,,MAZDOCK.NS,Sold,1161,246.7250061,9/30/2022,359.7749939,417698.7679,0,,131251.0358,45.82023913,,,,Nifty Next 50
2/28/2023,,,,,RVNL.NS,Sold,4042,74.09999847,11/30/2022,57.45000076,232212.9031,0,,-67299.29075,-22.469633,,,,Nifty Midcap 150
2/28/2023,,,,,GODFRYPHLP.NS,Sold,151,1923.199951,1/31/2023,1775.5,268100.5,0,,-22302.69263,-7.679906142,,,,Nifty Midcap 150
2/28/2023,,,,,FACT.NS,Sold,755,373.3500061,12/31/2022,234.1499939,176783.2454,0,,-105096.0092,-37.28405248,,,,Nifty Midcap 150
2/28/2023,,,,,UNIONBANK.NS,Sold,3668,81.65000153,11/30/2022,67.25,246673,0,,-52819.2056,-17.63625384,,,,Nifty Next 50
2/28/2023,,,,,IRFC.NS,Sold,8819,33.04999924,1/31/2023,26.95000076,237672.0567,0,,-53795.88654,-18.45687932,,,,Nifty 50
2/28/2023,,,,,RICOAUTO.NS,Sold,3273,89.05000305,1/31/2023,71.59999847,234346.795,0,,-57113.86498,-19.5957372,,,,Other 500 Stocks
2/28/2023,,,,,UCOBANK.NS,Sold,8950,31.5,12/31/2022,25.89999962,231804.9966,0,,-50120.00341,-17.77777899,,,,Nifty Midcap 150
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,KARURVYSYA.NS,Held,4218,67.91666412,9/30/2022,85,358530,72057.51073,25.15337892,,,6681.418135,5772273.328,286472.4893,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,SOUTHBANK.NS,Held,22517,13.69999981,10/31/2022,16.75,377159.75,68676.85429,22.26277542,,,6681.418135,5772273.328,308482.8957,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,SOLARINDS.NS,Held,64,4384.549805,12/31/2022,3919.850098,250870.4063,-29740.78125,-10.59857289,,,6681.418135,5772273.328,280611.1875,Nifty Next 50
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,INDIANB.NS,Held,987,285.3500061,12/31/2022,257.1000061,253757.706,-27882.75,-9.900122445,,,6681.418135,5772273.328,281640.456,Nifty Next 50
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,CIEINDIA.NS,Held,738,394.75,1/31/2023,424.1499939,313022.6955,21697.1955,7.447750195,,,6681.418135,5772273.328,291325.5,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,CGPOWER.NS,Held,963,302.4500122,1/31/2023,305.25,293955.75,2696.388245,0.925768782,,,6681.418135,5772273.328,291259.3618,Nifty Next 50
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,KALYANKJIL.NS,Held,2471,117.9499969,1/31/2023,113.6500015,280829.1538,-10625.28869,-3.645608761,,,6681.418135,5772273.328,291454.4425,Nifty Midcap 150
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,POWERMECH.NS,Held,276,1012.825012,2/28/2023,1012.825012,279539.7034,0,0,,,6681.418135,5772273.328,279539.7034,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,APARINDS.NS,Held,121,2299.699951,2/28/2023,2299.699951,278263.6941,0,0,,,6681.418135,5772273.328,278263.6941,Nifty Midcap 150
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,APOLLOTYRE.NS,Held,894,313.3500061,2/28/2023,313.3500061,280134.9055,0,0,,,6681.418135,5772273.328,280134.9055,Nifty Midcap 150
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,EQUITASBNK.NS,Held,3920,71.5,2/28/2023,71.5,280280,0,0,,,6681.418135,5772273.328,280280,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,SUPREMEIND.NS,Held,101,2761.350098,2/28/2023,2761.350098,278896.3599,0,0,,,6681.418135,5772273.328,278896.3599,Nifty Midcap 150
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,JINDALSAW.NS,Held,3733,75.07499695,2/28/2023,75.07499695,280254.9636,0,0,,,6681.418135,5772273.328,280254.9636,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,VBL.NS,Held,1077,260.1499939,2/28/2023,260.1499939,280181.5434,0,0,,,6681.418135,5772273.328,280181.5434,Nifty 50
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,CUMMINSIND.NS,Held,178,1570.099976,2/28/2023,1570.099976,279477.7957,0,0,,,6681.418135,5772273.328,279477.7957,Nifty Next 50
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,PNBHOUSING.NS,Held,566,494.6251221,2/28/2023,494.6251221,279957.8191,0,0,,,6681.418135,5772273.328,279957.8191,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,ITC.NS,Held,744,376.7000122,2/28/2023,376.7000122,280264.8091,0,0,,,6681.418135,5772273.328,280264.8091,Nifty 50
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,FINCABLES.NS,Held,397,705.7000122,2/28/2023,705.7000122,280162.9048,0,0,,,6681.418135,5772273.328,280162.9048,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,CERA.NS,Held,43,6513.100098,2/28/2023,6513.100098,280063.3042,0,0,,,6681.418135,5772273.328,280063.3042,Nifty SmallCap 250
2/28/2023,39472478.87,39489035.77,-80322.22161,96879.12882,SONATSOFTW.NS,Held,771,363.1499939,2/28/2023,363.1499939,279988.6453,0,0,,,6681.418135,5772273.328,279988.6453,Nifty SmallCap 250
3/31/2023,,,,,APOLLOTYRE.NS,Sold,894,313.3500061,2/28/2023,319.8999939,285990.5945,0,,5855.689087,2.090310409,,,,Nifty Midcap 150
3/31/2023,,,,,EQUITASBNK.NS,Sold,3920,71.5,2/28/2023,67.09999847,263031.994,0,,-17248.00598,-6.153848288,,,,Nifty SmallCap 250
3/31/2023,,,,,SUPREMEIND.NS,Sold,101,2761.350098,2/28/2023,2513.550049,253868.5549,0,,-25027.80493,-8.973872927,,,,Nifty Midcap 150
3/31/2023,,,,,CIEINDIA.NS,Sold,738,394.75,1/31/2023,350.7999878,258890.391,0,,-32435.10901,-11.13363197,,,,Nifty SmallCap 250
3/31/2023,,,,,PNBHOUSING.NS,Sold,566,494.6251221,2/28/2023,425.0115051,240556.5119,0,,-39401.30719,-14.07401562,,,,Nifty SmallCap 250
3/31/2023,,,,,KALYANKJIL.NS,Sold,2471,117.9499969,1/31/2023,105.3499985,260319.8462,0,,-31134.59623,-10.68249156,,,,Nifty Midcap 150
3/31/2023,,,,,POWERMECH.NS,Sold,276,1012.825012,2/28/2023,1234.949951,340846.1865,0,,61306.48315,21.93122566,,,,Nifty SmallCap 250
3/31/2023,,,,,KARURVYSYA.NS,Sold,4218,67.91666412,9/30/2022,87,366966,0,,80493.51073,28.09816431,,,,Nifty SmallCap 250
3/31/2023,,,,,SOLARINDS.NS,Sold,64,4384.549805,12/31/2022,3792.5,242720,0,,-37891.1875,-13.50309225,,,,Nifty Next 50
3/31/2023,,,,,CERA.NS,Sold,43,6513.100098,2/28/2023,6403.049805,275331.1416,0,,-4732.162598,-1.689676058,,,,Nifty SmallCap 250
3/31/2023,,,,,SOUTHBANK.NS,Sold,22517,13.69999981,10/31/2022,14.64999962,329874.0414,0,,21391.14571,6.934305274,,,,Nifty SmallCap 250
3/31/2023,,,,,INDIANB.NS,Sold,987,285.3500061,12/31/2022,288.5499878,284798.838,0,,3158.381927,1.121423382,,,,Nifty Next 50
